dataset,strategy,repeats,threshold_q1,threshold_median,threshold_q3,calibration_alerts_per_100_landmarks_q1,calibration_alerts_per_100_landmarks_median,calibration_alerts_per_100_landmarks_q3,calibration_landmark_sensitivity_q1,calibration_landmark_sensitivity_median,calibration_landmark_sensitivity_q3,landmark_sensitivity_q1,landmark_sensitivity_median,landmark_sensitivity_q3,alerts_per_100_landmarks_q1,alerts_per_100_landmarks_median,alerts_per_100_landmarks_q3,false_alerts_per_100_landmarks_q1,false_alerts_per_100_landmarks_median,false_alerts_per_100_landmarks_q3,landmark_ppv_q1,landmark_ppv_median,landmark_ppv_q3,episodes_per_100_landmarks_q1,episodes_per_100_landmarks_median,episodes_per_100_landmarks_q3,false_episodes_per_100_landmarks_q1,false_episodes_per_100_landmarks_median,false_episodes_per_100_landmarks_q3,event_stay_sensitivity_q1,event_stay_sensitivity_median,event_stay_sensitivity_q3,episode_ppv_q1,episode_ppv_median,episode_ppv_q3,stays_with_at_least_one_alert_percent_q1,stays_with_at_least_one_alert_percent_median,stays_with_at_least_one_alert_percent_q3,stays_with_at_least_two_alerts_percent_q1,stays_with_at_least_two_alerts_percent_median,stays_with_at_least_two_alerts_percent_q3,median_alert_episodes_per_alerted_stay_q1,median_alert_episodes_per_alerted_stay_median,median_alert_episodes_per_alerted_stay_q3,policy_lead_time_median_hours_q1,policy_lead_time_median_hours_median,policy_lead_time_median_hours_q3,policy_lead_time_q1_hours_q1,policy_lead_time_q1_hours_median,policy_lead_time_q1_hours_q3,policy_lead_time_q3_hours_q1,policy_lead_time_q3_hours_median,policy_lead_time_q3_hours_q3
mimic_temporal_test,fixed_5_alerts_per_100_calibration_landmarks,100,0.0866706408560276,0.0890129841864109,0.09102095663547516,5.000786942326035,5.001496468973195,5.002095334668057,0.225579738308071,0.25519597472769373,0.2820616883116883,0.24187743973600548,0.24924923721298417,0.25880215708509535,4.786721263546629,5.031779730290475,5.296939851626178,4.583762085096654,4.828279132306259,5.08725675488459,0.039177008671032215,0.04093322403199363,0.04181729170729812,1.743489604047495,1.8112847972167503,1.8840029744700764,1.6589015881079827,1.7254280930628996,1.7954847196612609,0.4031620553359684,0.41568627450980394,0.42871203599550056,0.046396250158070654,0.04770578091856295,0.04867450635546381,20.93338932962504,21.607993133154068,22.233492400407453,5.6899314008287565,5.949812849923463,6.26164026745491,1.0,1.0,1.0,1.418749988079071,1.4766666889190674,1.5221180617809296,0.4392708223313093,0.4675000011920929,0.4802777674049139,2.9175347685813904,3.090972125530243,3.171632021665573
mimic_temporal_test,fixed_80_percent_calibration_sensitivity,100,0.009241427294909954,0.01129925949499011,0.013477164087817073,39.373651704206694,44.16721334683285,50.133005747536714,0.8021306504284627,0.803088803088803,0.804188829787234,0.767777898307759,0.8052846890100551,0.8411310369318182,39.46913487503558,44.13936447344216,50.41658588203542,38.836073513359906,43.48979717228568,49.728401350047875,0.013616748305632774,0.014793520906476478,0.01579847021636838,9.382811351711347,10.315148779343328,11.50956837908618,9.205325608342655,10.132252890266734,11.320126606029932,0.8568633095764215,0.882121352477999,0.9106138107416879,0.016444613154658838,0.01766473381252303,0.018919677135691215,61.624928315951514,64.9496145002029,69.29841355844833,45.26474025820195,48.721763830650616,53.184088487692705,3.0,3.0,3.0,1.9776389002799988,1.9954861402511597,2.054027736186981,0.7179166451096535,0.732291653752327,0.7604861222207546,3.396475687623024,3.481041669845581,3.6133159399032593
eicu_external,fixed_5_alerts_per_100_calibration_landmarks,100,0.07116378843784332,0.07167679071426392,0.07231558300554752,5.000051675315672,5.000108495049393,5.000145122580235,0.3409380322976774,0.34812060862073335,0.3550311926780055,0.3470759801427772,0.35087807979796,0.3547703036250804,4.947491367385573,5.029307950210988,5.099285163820898,4.563136684379081,4.638019322358398,4.708693556230987,0.0766428614133625,0.07727391213139889,0.07791298823708061,1.6705587461690201,1.6962488622335745,1.7145059042755832,1.5437631031359282,1.567759198633107,1.5864217516244663,0.48935218477426756,0.49449130030470034,0.4972447923521742,0.07529844556427372,0.07581659710471134,0.07648161687423213,17.29268969590432,17.459541905536305,17.655808670228886,5.627455730453266,5.71447862859184,5.812603978247988,1.0,1.0,1.0,2.183333396911621,2.200000047683716,2.2166666984558105,1.0166666507720947,1.0333333015441895,1.0333333015441895,3.9000000953674316,3.9166667461395264,3.933333396911621
eicu_external,fixed_80_percent_calibration_sensitivity,100,0.016993238124996424,0.017355775460600853,0.01778986304998398,27.11000810990619,27.603083540766153,28.262416586210183,0.8001105125192928,0.8001496306321737,0.8002191386060704,0.793625450677802,0.8007169092172607,0.8080605594176938,27.090932817736785,27.755307993714304,28.295282021094028,26.212972999635006,26.86996034786124,27.40029344028301,0.03154158252069812,0.0319470243072154,0.032407697910317224,7.059082691102731,7.201438743428174,7.322254287072826,6.832034101951183,6.973465242486202,7.092575508584849,0.8709373425229265,0.8760174855372402,0.8809488512447565,0.03130437571800329,0.03167555397331282,0.03215151993175519,52.88505194482298,53.62075375435641,54.25366471704463,30.361698644045603,31.028557496454855,31.604841152691172,2.0,2.0,2.0,2.299999952316284,2.316666603088379,2.3333332538604736,1.0666667222976685,1.0666667222976685,1.0833333730697632,3.944791719317436,3.950000047683716,3.9687500298023224
sicdb_external,fixed_5_alerts_per_100_calibration_landmarks,100,0.09683094918727875,0.0999668762087822,0.10353963635861874,5.0020324401266185,5.004568986972427,5.007625849830973,0.1741836550604366,0.19500192049164586,0.21106211552071424,0.18625413612969982,0.19847276015035328,0.20974243141307838,4.5226123939857175,4.940104163861157,5.291753177390188,3.5968770209223013,3.957194537759647,4.278208550811907,0.19035982455156708,0.19755593845941066,0.20383163870001872,1.6532418069935793,1.7821740325395026,1.8873370625111436,1.3192488549291732,1.4305931927355244,1.5250147383105153,0.3026387047140876,0.31833503730172386,0.3361486486486487,0.19364766532941102,0.19888333891793747,0.20531674208144796,16.97608369715263,18.030593115110413,18.944218352315197,3.8851099782334746,4.386863222926538,4.7078443351680495,1.0,1.0,1.0,2.0,2.133333444595337,2.1770834028720856,0.8281249850988388,0.8333333134651184,0.8708333373069763,3.331249922513962,3.4916666746139526,3.5833332538604736
sicdb_external,fixed_80_percent_calibration_sensitivity,100,0.014978223713114858,0.016042036935687065,0.017484089359641075,54.31186824441659,58.52856427297009,61.22301440564202,0.8011445115591865,0.8015718609103823,0.8020408163265306,0.7735176762628282,0.8025644242155998,0.8254320867607872,54.43055632083147,57.9669116906328,61.2252258955132,50.631904298763146,54.031995080858984,57.18414027598838,0.0659931407857821,0.06775559414555105,0.07024823635297589,13.57242958657584,14.26100789194958,14.82441992462148,12.606939554577899,13.282975444499968,13.826930179645583,0.8651685393258427,0.8786516853932584,0.8877034312490553,0.06697399664112201,0.06860094320975435,0.07110196487266737,84.54707880453529,87.04099343495571,88.8492084652521,52.56860456453175,55.26498357982108,57.32243396249422,2.0,2.0,2.0,2.3249999284744263,2.341666579246521,2.4000000953674316,0.9666666388511658,1.0,1.0374999642372131,3.700000047683716,3.7291666865348816,3.75
